"acturial_firm_name","plan_name","plan_id","year"
"Cavanaugh Macdonald","Georgia Public School Employees Retirement System",471,"2020"
"Cavanaugh Macdonald","Georgia Public School Employees Retirement System",471,"2020"
"Cavanaugh Macdonald","Georgia Public School Employees Retirement System",471,"2021"
"Cavanaugh Macdonald","Georgia Judicial Retirement System",472,"2017"
"Cavanaugh Macdonald","Georgia Judicial Retirement System",472,"2016"
"Cavanaugh Macdonald","Georgia Judicial Retirement System",472,"2016"
"Cavanaugh Macdonald","Georgia Judicial Retirement System",472,"2017"
"Cavanaugh Macdonald","Georgia Judicial Retirement System",472,"2018"
"Cavanaugh Macdonald","Georgia Judicial Retirement System",472,"2018"
"Cavanaugh Macdonald","Georgia Judicial Retirement System",472,"2020"
"Cavanaugh Macdonald","Georgia Judicial Retirement System",472,"2019"
"Cavanaugh Macdonald","Georgia Judicial Retirement System",472,"2019"
"Cavanaugh Macdonald","Georgia Judicial Retirement System",472,"2020"
"Cavanaugh Macdonald","Georgia Judicial Retirement System",472,"2021"
"Cavanaugh Macdonald","Georgia Judicial Retirement System",472,"2021"
"Southern Actuarial Services","Atlanta Police Fund",488,"2018"
"Southern Actuarial Services","Atlanta Police Fund",488,"2016"
"Southern Actuarial Services","Atlanta Police Fund",488,"2016"
"Southern Actuarial Services","Atlanta Police Fund",488,"2017"
"Southern Actuarial Services","Atlanta Police Fund",488,"2017"
"Southern Actuarial Services","Atlanta Police Fund",488,"2018"
"Southern Actuarial Services","Atlanta Police Fund",488,"2019"
"Southern Actuarial Services","Atlanta Police Fund",488,"2019"
"Southern Actuarial Services","Atlanta Police Fund",488,"2021"
"Southern Actuarial Services","Atlanta Police Fund",488,"2020"
"Southern Actuarial Services","Atlanta Police Fund",488,"2020"
"Southern Actuarial Services","Atlanta Police Fund",488,"2021"
"Segal","Atlanta General Employees Pension Fund",490,"2017"
"Southern Actuarial Services","Atlanta Fire Fund",489,"2016"
"Southern Actuarial Services","Atlanta Fire Fund",489,"2016"
"Southern Actuarial Services","Atlanta Fire Fund",489,"2017"
"Southern Actuarial Services","Atlanta Fire Fund",489,"2017"
"Southern Actuarial Services","Atlanta Fire Fund",489,"2018"
"Southern Actuarial Services","Atlanta Fire Fund",489,"2018"
"Southern Actuarial Services","Atlanta Fire Fund",489,"2019"
"Southern Actuarial Services","Atlanta Fire Fund",489,"2019"
"Southern Actuarial Services","Atlanta Fire Fund",489,"2020"
"Southern Actuarial Services","Atlanta Fire Fund",489,"2020"
"Southern Actuarial Services","Atlanta Fire Fund",489,"2021"
"Southern Actuarial Services","Atlanta Fire Fund",489,"2021"
"Segal","Atlanta General Employees Pension Fund",490,"2016"
"Segal","Atlanta General Employees Pension Fund",490,"2016"
"Segal","Atlanta General Employees Pension Fund",490,"2017"
"Segal","Atlanta General Employees Pension Fund",490,"2018"
"Segal","Atlanta General Employees Pension Fund",490,"2018"
"Segal","Atlanta General Employees Pension Fund",490,"2021"
"Segal","Atlanta General Employees Pension Fund",490,"2019"
"Segal","Atlanta General Employees Pension Fund",490,"2019"
"Segal","Atlanta General Employees Pension Fund",490,"2020"
"Segal","Atlanta General Employees Pension Fund",490,"2020"
"Segal","Atlanta General Employees Pension Fund",490,"2021"
"Gabriel Roder Smith and Company","Employee Retirement System of Hawaii",500,"2017"
"Gabriel Roder Smith and Company","Employee Retirement System of Hawaii",500,"2016"
"Gabriel Roder Smith and Company","Employee Retirement System of Hawaii",500,"2016"
"Gabriel Roder Smith and Company","Employee Retirement System of Hawaii",500,"2017"
"Gabriel Roder Smith and Company","Employee Retirement System of Hawaii",500,"2018"
"Gabriel Roder Smith and Company","Employee Retirement System of Hawaii",500,"2019"
"Gabriel Roder Smith and Company","Employee Retirement System of Hawaii",500,"2018"
"Gabriel Roder Smith and Company","Employee Retirement System of Hawaii",500,"2019"
"Gabriel Roder Smith and Company","Employee Retirement System of Hawaii",500,"2020"
"Gabriel Roder Smith and Company","Employee Retirement System of Hawaii",500,"2020"
"Milliman","Idaho Public Employee Retirement System",502,"2017"
"GRS","Employee Retirement System of Hawaii",500,"2021"
"GRS","Employee Retirement System of Hawaii",500,"2021"
"Milliman","Idaho Public Employee Retirement System",502,"2016"
"Milliman","Idaho Public Employee Retirement System",502,"2016"
"Milliman","Idaho Public Employee Retirement System",502,"2017"
"Milliman","Idaho Public Employee Retirement System",502,"2018"
"Milliman","Idaho Public Employee Retirement System",502,"2019"
"Milliman","Idaho Public Employee Retirement System",502,"2018"
"Milliman","Idaho Public Employee Retirement System",502,"2021"
"Milliman","Idaho Public Employee Retirement System",502,"2019"
"Milliman","Idaho Public Employee Retirement System",502,"2020"
"Milliman","Idaho Public Employee Retirement System",502,"2020"
"Gabriel Roeder Smith & Company","Illinois State Employees Retirement System",507,"2016"
"Milliman","Idaho Public Employee Retirement System",502,"2021"
"Gabriel Roeder Smith & Company","Illinois State Employees Retirement System",507,"2016"
"GRS","Illinois State Employees Retirement System",507,"2017"
"GRS","Illinois State Employees Retirement System",507,"2018"
"GRS","Illinois State Employees Retirement System",507,"2017"
"GRS","Illinois State Employees Retirement System",507,"2018"
"GRS","Illinois State Employees Retirement System",507,"2019"
"GRS","Illinois State Employees Retirement System",507,"2019"
"GRS","Illinois State Employees Retirement System",507,"2021"
"GRS","Illinois State Employees Retirement System",507,"2020"
"GRS","Illinois State Employees Retirement System",507,"2020"
"GRS","Illinois State Employees Retirement System",507,"2021"
"Gabriel Roeder Smith & Company","Illinois General Assembly Retirement System",508,"2016"
"Gabriel Roeder Smith & Company","Illinois General Assembly Retirement System",508,"2016"
"GRS","Illinois General Assembly Retirement System",508,"2017"
"GRS","Illinois General Assembly Retirement System",508,"2017"
"GRS","Illinois General Assembly Retirement System",508,"2021"
"GRS","Illinois General Assembly Retirement System",508,"2018"
"GRS","Illinois General Assembly Retirement System",508,"2018"
"GRS","Illinois General Assembly Retirement System",508,"2019"
"GRS","Illinois General Assembly Retirement System",508,"2019"
"GRS","Illinois General Assembly Retirement System",508,"2020"
"GRS","Illinois General Assembly Retirement System",508,"2020"
"Gabriel Roeder Smith & Company","Illinois Judges Retirement System",509,"2018"
"GRS","Illinois General Assembly Retirement System",508,"2021"
"Gabriel Roeder Smith & Company","Illinois Judges Retirement System",509,"2016"
"Gabriel Roeder Smith & Company","Illinois Judges Retirement System",509,"2016"
"Gabriel Roeder Smith & Company","Illinois Judges Retirement System",509,"2017"
"Gabriel Roeder Smith & Company","Illinois Judges Retirement System",509,"2017"
"Gabriel Roeder Smith & Company","Illinois Judges Retirement System",509,"2018"
"Gabriel Roeder Smith & Company","Illinois Judges Retirement System",509,"2021"
"Gabriel Roeder Smith & Company","Illinois Judges Retirement System",509,"2019"
"Gabriel Roeder Smith & Company","Illinois Judges Retirement System",509,"2019"
"Gabriel Roeder Smith & Company","Illinois Judges Retirement System",509,"2020"
"Gabriel Roeder Smith & Company","Illinois Judges Retirement System",509,"2020"
"Gabriel Roeder Smith & Company","Illinois Judges Retirement System",509,"2021"
"Segal Consulting","Illinois Teachers Retirement System",510,"2017"
"Segal Consulting","Illinois Teachers Retirement System",510,"2016"
"Segal Consulting","Illinois Teachers Retirement System",510,"2016"
"Segal Consulting","Illinois Teachers Retirement System",510,"2017"
"Segal Consulting","Illinois Teachers Retirement System",510,"2018"
"Segal Consulting","Illinois Teachers Retirement System",510,"2019"
"Segal Consulting","Illinois Teachers Retirement System",510,"2018"
"Segal Consulting","Illinois Teachers Retirement System",510,"2020"
"Segal Consulting","Illinois Teachers Retirement System",510,"2019"
"Segal Consulting","Illinois Teachers Retirement System",510,"2020"
"Segal Consulting","Illinois Teachers Retirement System",510,"2021"
"Gabriel Roeder Smith & Company","Illinois State University Retirement System",511,"2016"
"Segal Consulting","Illinois Teachers Retirement System",510,"2021"
"Gabriel Roeder Smith & Company","Illinois State University Retirement System",511,"2016"
"GRS","Illinois State University Retirement System",511,"2017"
"GRS","Illinois State University Retirement System",511,"2018"
"GRS","Illinois State University Retirement System",511,"2017"
"GRS","Illinois State University Retirement System",511,"2019"
"GRS","Illinois State University Retirement System",511,"2018"
"GRS","Illinois State University Retirement System",511,"2019"
"GRS","Illinois State University Retirement System",511,"2021"
"GRS","Illinois State University Retirement System",511,"2020"
"GRS","Illinois State University Retirement System",511,"2020"
"GRS","Illinois Municipal Employees Retirement System",512,"2017"
"GRS","Illinois State University Retirement System",511,"2021"
"Gabriel,Roeder,Smith & Company","Illinois Municipal Employees Retirement System",512,"2016"
"Gabriel,Roeder,Smith & Company","Illinois Municipal Employees Retirement System",512,"2016"
"GRS","Illinois Municipal Employees Retirement System",512,"2017"
"GRS","Illinois Municipal Employees Retirement System",512,"2018"
"GRS","Illinois Municipal Employees Retirement System",512,"2018"
"GRS","Illinois Municipal Employees Retirement System",512,"2019"
"GRS","Illinois Municipal Employees Retirement System",512,"2019"
"Conduent","Cook County Employees Retirement System",513,"2016"
"GRS","Illinois Municipal Employees Retirement System",512,"2020"
"GRS","Illinois Municipal Employees Retirement System",512,"2020"
"GRS","Illinois Municipal Employees Retirement System",512,"2021"
"GRS","Illinois Municipal Employees Retirement System",512,"2021"
"Conduent","Cook County Employees Retirement System",513,"2016"
"Conduent","Cook County Employees Retirement System",513,"2017"
"Conduent","Cook County Employees Retirement System",513,"2017"
"Cavanaugh Macdonald","Cook County Employees Retirement System",513,"2018"
"Cavanaugh Macdonald","Cook County Employees Retirement System",513,"2018"
"GRS","Chicago Fireman's Annuity Benefit Fund",517,"2017"
"Cavanaugh Macdonald","Cook County Employees Retirement System",513,"2019"
"Cavanaugh Macdonald","Cook County Employees Retirement System",513,"2019"
"Cavanaugh Macdonald","Cook County Employees Retirement System",513,"2020"
"Cavanaugh Macdonald","Cook County Employees Retirement System",513,"2020"
"Cavanaugh Macdonald","Cook County Employees Retirement System",513,"2021"
"Cavanaugh Macdonald","Cook County Employees Retirement System",513,"2021"
"GRS","Chicago Fireman's Annuity Benefit Fund",517,"2016"
"GRS","Chicago Fireman's Annuity Benefit Fund",517,"2016"
"GRS","Chicago Fireman's Annuity Benefit Fund",517,"2017"
"GRS","Chicago Fireman's Annuity Benefit Fund",517,"2018"
"GRS","Chicago Fireman's Annuity Benefit Fund",517,"2018"
"Segal","Chicago Fireman's Annuity Benefit Fund",517,"2019"
"Segal","Chicago Fireman's Annuity Benefit Fund",517,"2020"
"Segal","Chicago Fireman's Annuity Benefit Fund",517,"2019"
"Segal","Chicago Fireman's Annuity Benefit Fund",517,"2020"
"Segal","Chicago Fireman's Annuity Benefit Fund",517,"2021"
"Segal","Chicago Fireman's Annuity Benefit Fund",517,"2021"
"Segal","Chicago Municipal Employees Retirement System",518,"2016"
"Segal","Chicago Municipal Employees Retirement System",518,"2016"
"Segal","Chicago Municipal Employees Retirement System",518,"2017"
"Segal","Chicago Municipal Employees Retirement System",518,"2017"
"Segal","Chicago Municipal Employees Retirement System",518,"2018"
"GRS","Chicago Laborers Retirement Board Employees Annuity Benefit Fund",519,"2016"
"Segal","Chicago Municipal Employees Retirement System",518,"2018"
"Segal","Chicago Municipal Employees Retirement System",518,"2019"
"Segal","Chicago Municipal Employees Retirement System",518,"2019"
"Segal","Chicago Municipal Employees Retirement System",518,"2020"
"Segal","Chicago Municipal Employees Retirement System",518,"2020"
"Segal","Chicago Municipal Employees Retirement System",518,"2021"
"Segal","Chicago Municipal Employees Retirement System",518,"2021"
"GRS","Chicago Laborers Retirement Board Employees Annuity Benefit Fund",519,"2016"
"GRS","Chicago Laborers Retirement Board Employees Annuity Benefit Fund",519,"2017"
"GRS","Chicago Laborers Retirement Board Employees Annuity Benefit Fund",519,"2018"
"GRS","Chicago Laborers Retirement Board Employees Annuity Benefit Fund",519,"2017"
"GRS","Chicago Laborers Retirement Board Employees Annuity Benefit Fund",519,"2018"
"GRS","Chicago Laborers Retirement Board Employees Annuity Benefit Fund",519,"2019"
"GRS","Chicago Laborers Retirement Board Employees Annuity Benefit Fund",519,"2019"
"GRS","Chicago Laborers Retirement Board Employees Annuity Benefit Fund",519,"2021"
"GRS","Chicago Laborers Retirement Board Employees Annuity Benefit Fund",519,"2020"
"GRS","Chicago Laborers Retirement Board Employees Annuity Benefit Fund",519,"2020"
"GRS","Chicago Laborers Retirement Board Employees Annuity Benefit Fund",519,"2021"
"GRS","Chicago Police Retirement System",520,"2016"
"GRS","Chicago Police Retirement System",520,"2016"
"GRS","Chicago Police Retirement System",520,"2017"
"GRS","Chicago Police Retirement System",520,"2017"
"GRS","Chicago Police Retirement System",520,"2018"
"GRS","Chicago Police Retirement System",520,"2018"
"GRS","Chicago Police Retirement System",520,"2019"
"GRS","Chicago Police Retirement System",520,"2019"
"GRS","Chicago Police Retirement System",520,"2021"
"GRS","Chicago Police Retirement System",520,"2020"
"GRS","Chicago Police Retirement System",520,"2020"
"GRS","Chicago Police Retirement System",520,"2021"
"Segal","Chicago Public School Teachers Pension and Retirement Fund",581,"2016"
"Segal","Chicago Public School Teachers Pension and Retirement Fund",581,"2016"
"GRS","Chicago Public School Teachers Pension and Retirement Fund",581,"2017"
"GRS","Chicago Public School Teachers Pension and Retirement Fund",581,"2017"
"GRS","Chicago Public School Teachers Pension and Retirement Fund",581,"2019"
"GRS","Chicago Public School Teachers Pension and Retirement Fund",581,"2018"
"GRS","Chicago Public School Teachers Pension and Retirement Fund",581,"2018"
"GRS","Chicago Public School Teachers Pension and Retirement Fund",581,"2019"
"PWC","Indiana Public Employees Retirement Fund",583,"2016"
"GRS","Chicago Public School Teachers Pension and Retirement Fund",581,"2020"
"GRS","Chicago Public School Teachers Pension and Retirement Fund",581,"2020"
"GRS","Chicago Public School Teachers Pension and Retirement Fund",581,"2021"
"GRS","Chicago Public School Teachers Pension and Retirement Fund",581,"2021"
"PWC","Indiana Public Employees Retirement Fund",583,"2017"
"PWC","Indiana Public Employees Retirement Fund",583,"2016"
"Cavanaugh Macdonald Consulting LLC","Indiana Public Employees Retirement Fund",583,"2018"
"PWC","Indiana Public Employees Retirement Fund",583,"2017"
